conglome,vivienda,hogar,age,fac500a,d544t,educ,male,raza,exper,pea,ing_lab,ing_total,ln_ing,ln_ing_lab
007425,054,11,17,307.09247,1245.0,1,0,Mestizo,2.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007425,083,11,67,172.0124,3708.0,1,1,Mestizo,50.0,PEA Ocupada,1607.8334,1916.8334,7.5584297,7.3826427
007425,099,11,62,245.76172,3723.0,1,1,Otros,49.0,PEA Ocupada,1599.3334,1909.5834,7.5546403,7.377342
007425,099,11,49,215.52715,1245.0,2,0,Otros,38.0,PEA Ocupada,126.53472,126.53472,4.8405166,4.8405166
007425,129,11,45,215.52715,1034.0,4,0,Mestizo,23.0,PEA Ocupada,1422.0834,1508.25,7.318705,7.259878
007426,014,11,37,328.46747,1245.0,1,1,Mestizo,20.0,PEA Ocupada,1672.6666,1672.6666,7.4221745,7.4221745
007426,051,11,61,265.63538,1245.0,1,0,Mestizo,44.0,PEA Ocupada,420.83334,420.83334,6.042237,6.042237
007426,051,11,33,328.46747,4088.0,4,1,Blanco,11.0,PEA Ocupada,2004.1666,2344.8333,7.7599697,7.6029835
007426,071,11,36,328.46747,1245.0,1,1,Blanco,19.0,PEA Ocupada,450.91666,450.91666,6.1112823,6.1112823
007426,105,11,49,265.63538,1022.0,3,0,Blanco,27.0,PEA Ocupada,1903.9166,1989.0833,7.595429,7.5516686
007426,105,11,50,302.89923,1022.0,3,1,Mestizo,30.0,PEA Ocupada,2204.5833,2289.75,7.736198,7.6982937
007426,124,11,67,210.20784,1245.0,0,0,Mestizo,61.0,PEA Ocupada,501.0,501.0,6.216606,6.216606
007426,124,11,48,265.63538,1245.0,1,0,Mestizo,34.0,PEA Ocupada,100.166664,100.166664,4.6068354,4.6068354
007426,124,11,52,302.89923,613.0,2,1,Mestizo,41.0,PEA Ocupada,1001.8333,1052.9166,6.959319,6.909587
007426,160,11,62,302.89923,3679.0,1,1,Mestizo,45.0,PEA Ocupada,1202.5,1509.0834,7.3192577,7.092158
007426,160,11,24,378.48886,1245.0,1,0,Mestizo,7.0,PEA Ocupada,383.83334,383.83334,5.9502087,5.9502087
007426,160,11,27,328.46747,1245.0,1,1,Mestizo,10.0,PEA Ocupada,572.1667,572.1667,6.3494306,6.3494306
007427,002,11,58,421.1417,1245.0,2,1,Mestizo,52.0,PEA Ocupada,1808.1667,1808.1667,7.5000687,7.5000687
007427,002,11,58,369.33118,1245.0,2,0,Mestizo,51.0,PEA Ocupada,548.75,548.75,6.307643,6.307643
007427,002,11,29,445.70367,1245.0,3,0,Mestizo,9.0,PEA Ocupada,843.5,843.5,6.73756,6.73756
007427,035,11,57,421.1417,3909.0,2,1,Mestizo,49.0,PEA Ocupada,1884.9166,2210.6665,7.7010493,7.541639
007427,035,11,51,369.33118,1245.0,2,0,Mestizo,44.0,PEA Ocupada,126.53472,126.53472,4.8405166,4.8405166
007427,052,11,61,421.1417,1245.0,1,1,Mestizo,44.0,PEA Ocupada,1130.0,1130.0,7.029973,7.029973
007427,052,11,57,369.33118,1245.0,1,0,Mestizo,40.0,PEA Ocupada,389.75,389.75,5.9655056,5.9655056
007427,052,11,28,445.70367,1507.0,4,0,Mestizo,6.0,PEA Ocupada,1488.5834,1614.1667,7.3865743,7.30558
007427,052,11,26,456.691,1245.0,3,1,Blanco,8.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007427,085,11,65,292.26645,1245.0,0,0,Mestizo,59.0,PEA Ocupada,136.91267,136.91267,4.9193435,4.9193435
007427,102,11,33,445.70367,1245.0,3,0,Blanco,14.0,PEA Ocupada,1431.0,1431.0,7.266129,7.266129
007427,102,11,29,456.691,1245.0,1,1,Otros,12.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007427,135,11,49,421.1417,1245.0,2,1,Mestizo,39.0,PEA Ocupada,1327.8334,1327.8334,7.1913037,7.1913037
007427,135,11,18,435.02457,1245.0,1,1,Mestizo,1.0,PEA Ocupada,388.41666,388.41666,5.9620786,5.9620786
007428,004,11,40,333.74527,1245.0,1,1,Mestizo,26.0,PEA Ocupada,793.9167,793.9167,6.6769786,6.6769786
007428,041,11,66,215.4103,1245.0,2,1,Otros,60.0,PEA Ocupada,280.33334,280.33334,5.635979,5.635979
007428,041,11,31,333.74527,1245.0,3,1,Mestizo,12.0,PEA Ocupada,902.0833,902.0833,6.804707,6.804707
007428,106,11,47,307.7662,1245.0,1,1,Mestizo,30.0,PEA Ocupada,1310.0,1310.0,7.1777825,7.1777825
007428,138,11,55,269.9036,1245.0,2,0,Mestizo,44.0,PEA Ocupada,405.91666,405.91666,6.006148,6.006148
007428,138,11,25,325.71585,201.0,4,0,Mestizo,3.0,PEA Ocupada,1488.5834,1505.3334,7.3167696,7.30558
007429,011,11,62,262.14008,2913.0,2,1,Mestizo,51.0,PEA Ocupada,1290.0834,1532.8334,7.334873,7.162462
007429,011,11,35,284.2678,1245.0,1,1,Otros,18.0,PEA Ocupada,843.5,843.5,6.73756,6.73756
007429,048,11,83,181.92155,1245.0,0,0,Mestizo,77.0,PEA Ocupada,351.23804,351.23804,5.861464,5.861464
007429,072,11,43,284.2678,1245.0,1,1,Mestizo,26.0,PEA Ocupada,450.25,450.25,6.109803,6.109803
007429,085,11,55,262.14008,5274.0,1,1,Otros,38.0,PEA Ocupada,1095.0,1534.5,7.33596,6.9985094
007429,085,11,54,229.89056,1245.0,3,0,Mestizo,34.0,PEA Ocupada,232.16667,232.16667,5.4474554,5.4474554
007429,085,11,22,270.78146,2990.0,1,1,Mestizo,5.0,PEA Ocupada,1005.0,1254.1666,7.134227,6.9127426
007429,085,11,25,277.4287,1245.0,1,0,Mestizo,8.0,PEA Ocupada,238.16667,238.16667,5.472971,5.472971
007429,109,11,64,262.14008,3114.0,2,1,Blanco,53.0,PEA Ocupada,1249.0833,1508.5833,7.3189263,7.130165
007429,109,11,41,284.2678,1245.0,1,1,Mestizo,25.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007429,109,11,29,277.4287,1245.0,3,0,Mestizo,9.0,PEA Ocupada,992.4167,992.4167,6.900143,6.900143
007429,109,11,36,284.2678,1245.0,1,1,Mestizo,19.0,PEA Ocupada,1369.5,1369.5,7.222201,7.222201
007430,060,11,36,267.14322,1245.0,2,1,Otros,28.0,PEA Ocupada,634.15,634.15,6.452286,6.452286
007430,060,11,31,260.71613,1245.0,3,0,Otros,12.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007430,079,11,42,267.14322,1245.0,2,1,Mestizo,30.0,PEA Ocupada,857.25,857.25,6.75373,6.75373
007430,140,11,61,246.34851,1245.0,1,1,Otros,44.0,PEA Ocupada,510.3333,510.3333,6.235064,6.235064
007430,169,11,50,246.34851,1245.0,1,1,Otros,36.0,PEA Ocupada,909.0833,909.0833,6.8124366,6.8124366
007430,220,11,48,216.04173,1245.0,0,0,Otros,42.0,PEA Ocupada,125.583336,125.583336,4.8329697,4.8329697
007431,008,11,37,254.34402,1245.0,2,0,Mestizo,26.0,PEA Ocupada,642.75,642.75,6.465756,6.465756
007431,047,11,76,168.20895,1245.0,4,1,Blanco,58.0,PEA Ocupada,468.5,468.5,6.149536,6.149536
007431,066,11,42,254.34402,1245.0,1,0,Mestizo,25.0,PEA Ocupada,99.75,99.75,4.602667,4.602667
007431,066,11,18,248.24991,1245.0,1,1,Mestizo,1.0,PEA Ocupada,736.6667,736.6667,6.6021357,6.6021357
007431,125,11,54,210.7615,1030.0,3,0,Mestizo,32.0,PEA Ocupada,1545.1667,1631.0001,7.396949,7.342887
007431,164,11,63,210.7615,1245.0,2,0,Otros,55.0,PEA Ocupada,385.66666,385.66666,5.954973,5.954973
007431,164,11,30,254.34402,1245.0,1,0,Otros,17.0,PEA Ocupada,106.666664,106.666664,4.6697087,4.6697087
007431,164,11,32,260.614,1245.0,2,1,Otros,20.0,PEA Ocupada,440.58334,440.58334,6.0880995,6.0880995
007432,006,11,41,260.614,1245.0,1,1,Mestizo,27.0,PEA Ocupada,1244.3334,1244.3334,7.126355,7.126355
007432,006,11,20,248.24991,1245.0,1,1,Mestizo,3.0,PEA Ocupada,992.4167,992.4167,6.900143,6.900143
007432,033,11,49,210.7615,1245.0,2,0,Mestizo,38.0,PEA Ocupada,954.9167,954.9167,6.8616242,6.8616242
007432,047,11,49,240.32755,3090.0,1,1,Mestizo,32.0,PEA Ocupada,1519.25,1776.75,7.482541,7.325972
007432,047,11,40,254.34402,618.0,1,0,Mestizo,23.0,PEA Ocupada,1017.25,1068.75,6.974245,6.924858
007432,087,11,35,254.34402,1245.0,3,0,Mestizo,13.0,PEA Ocupada,304.75,304.75,5.719492,5.719492
007432,114,11,50,210.7615,1245.0,1,0,Otros,34.0,PEA Ocupada,901.9166,901.9166,6.804522,6.804522
007432,114,11,52,240.32755,1245.0,2,1,Mestizo,41.0,PEA Ocupada,769.9167,769.9167,6.646282,6.646282
007433,013,11,31,251.29013,4111.0,1,1,Mestizo,14.0,PEA Ocupada,1023.4167,1366.0,7.219642,6.930902
007433,043,11,47,231.72945,1245.0,1,1,Otros,30.0,PEA Ocupada,913.3333,913.3333,6.817101,6.817101
007433,043,11,45,203.22118,1245.0,1,0,Mestizo,31.0,PEA Ocupada,270.5,270.5,5.600272,5.600272
007433,087,11,40,245.24446,1245.0,3,0,Mestizo,18.0,PEA Ocupada,480.83334,480.83334,6.175521,6.175521
007433,102,11,25,251.29013,1245.0,4,1,Otros,3.0,PEA Ocupada,981.6666,981.6666,6.8892517,6.8892517
007433,102,11,24,239.36836,1245.0,3,1,Mestizo,4.0,PEA Ocupada,1301.25,1301.25,7.1710806,7.1710806
007433,132,12,57,203.22118,1245.0,0,0,Blanco,51.0,PEA Ocupada,388.66666,388.66666,5.962722,5.962722
007433,132,22,42,251.29013,1245.0,2,1,Otros,30.0,PEA Ocupada,344.66666,344.66666,5.842578,5.842578
007433,132,22,22,239.36836,1245.0,1,1,Mestizo,5.0,PEA Ocupada,1428.8334,1428.8334,7.2646136,7.2646136
007434,004,11,55,231.72945,4166.0,1,1,Mestizo,38.0,PEA Ocupada,2160.5,2507.6667,7.827108,7.678095
007434,004,11,53,203.22118,1245.0,1,0,Mestizo,38.0,PEA Ocupada,520.5,520.5,6.25479,6.25479
007434,018,11,52,203.22118,1245.0,2,0,Blanco,45.0,PEA Ocupada,126.53472,126.53472,4.8405166,4.8405166
007434,018,11,25,251.29013,1245.0,1,1,Otros,8.0,PEA Ocupada,801.6667,801.6667,6.6866927,6.6866927
007434,046,11,51,203.22118,1245.0,2,0,Otros,40.0,PEA Ocupada,172.41667,172.41667,5.1499143,5.1499143
007434,046,11,21,289.5584,1245.0,1,0,Otros,7.0,PEA Ocupada,701.4167,701.4167,6.553102,6.553102
007434,089,11,71,162.19101,1245.0,1,1,Otros,54.0,PEA Ocupada,162.26666,162.26666,5.089241,5.089241
007434,089,11,45,203.22118,2657.0,5,0,Otros,21.0,PEA Ocupada,1246.5834,1468.0,7.291656,7.128162
007435,007,11,48,336.14194,2490.0,1,1,Mestizo,31.0,PEA Ocupada,1417.5834,1625.0834,7.3933144,7.2567086
007435,007,11,39,355.74652,1245.0,1,0,Mestizo,24.0,PEA Ocupada,530.3333,530.3333,6.2735057,6.2735057
007435,039,11,33,355.74652,1245.0,1,0,Mestizo,16.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007435,056,11,62,336.14194,1245.0,2,1,Mestizo,51.0,PEA Ocupada,662.4167,662.4167,6.495895,6.495895
007435,056,11,56,294.78842,1245.0,2,0,Mestizo,45.0,PEA Ocupada,587.9167,587.9167,6.3765855,6.3765855
007435,056,11,27,355.74652,1245.0,4,0,Mestizo,8.0,PEA Ocupada,1237.4167,1237.4167,7.1207814,7.1207814
007435,089,11,43,364.51627,1245.0,1,1,Mestizo,28.0,PEA Ocupada,1646.0834,1646.0834,7.406154,7.406154
007435,106,11,54,336.14194,2913.0,1,1,Mestizo,37.0,PEA Ocupada,1536.5,1779.25,7.4839473,7.337262
007435,106,11,50,294.78842,1245.0,2,0,Mestizo,39.0,PEA Ocupada,204.83333,204.83333,5.3221965,5.3221965
007435,106,11,21,420.02744,416.0,1,0,Mestizo,5.0,PEA Ocupada,1334.5,1369.1666,7.2219577,7.196312
007435,106,11,25,364.51627,1245.0,2,1,Mestizo,13.0,PEA Ocupada,1055.5834,1055.5834,6.9618487,6.9618487
007436,007,11,50,287.02795,1245.0,2,0,Blanco,39.0,PEA Ocupada,805.3333,805.3333,6.691256,6.691256
007436,007,11,32,346.3813,1245.0,1,0,Mestizo,15.0,PEA Ocupada,697.8333,697.8333,6.5479803,6.5479803
007436,029,11,41,346.3813,618.0,1,0,Mestizo,24.0,PEA Ocupada,847.3333,898.8333,6.8010974,6.742094
007436,029,11,22,338.08197,1245.0,1,1,Mestizo,5.0,PEA Ocupada,690.8333,690.8333,6.5378985,6.5378985
007436,040,11,25,354.92017,1245.0,4,1,Mestizo,6.0,PEA Ocupada,328.41666,328.41666,5.794283,5.794283
007436,073,11,33,354.92017,1245.0,2,1,Mestizo,23.0,PEA Ocupada,771.25,771.25,6.6480126,6.6480126
007436,073,11,40,346.3813,1245.0,1,0,Mestizo,27.0,PEA Ocupada,302.08334,302.08334,5.710703,5.710703
007436,095,11,71,229.07727,1245.0,1,1,Mestizo,57.0,PEA Ocupada,299.08334,299.08334,5.700722,5.700722
007436,095,11,38,354.92017,1730.0,1,1,Mestizo,22.0,PEA Ocupada,847.3333,991.5,6.899219,6.742094
007436,095,11,33,354.92017,1977.0,2,1,Mestizo,21.0,PEA Ocupada,1196.25,1361.0,7.215975,7.086947
007437,013,11,37,346.3813,1245.0,1,0,Mestizo,23.0,PEA Ocupada,424.66666,424.66666,6.0513043,6.0513043
007437,013,11,38,354.92017,1245.0,1,1,Mestizo,21.0,PEA Ocupada,1014.8333,1014.8333,6.9224796,6.9224796
007437,045,11,23,338.08197,1245.0,3,1,Blanco,4.0,PEA Ocupada,129.58333,129.58333,4.864324,4.864324
007437,045,11,18,338.08197,1245.0,1,1,Otros,1.0,PEA Ocupada,797.5,797.5,6.681482,6.681482
007437,062,11,50,287.02795,1245.0,1,0,Mestizo,34.0,PEA Ocupada,736.8333,736.8333,6.6023617,6.6023617
007437,093,11,52,287.02795,1854.0,3,0,Mestizo,32.0,PEA Ocupada,897.1667,1051.6667,6.958132,6.7992415
007437,109,11,41,346.3813,618.0,4,0,Mestizo,19.0,PEA Ocupada,1644.8334,1696.3334,7.4362245,7.4053946
007437,141,11,25,354.92017,618.0,3,1,Mestizo,5.0,PEA Ocupada,728.4167,779.9167,6.6591873,6.5908732
007438,012,11,40,333.98895,202.0,1,0,Otros,26.0,PEA Ocupada,536.4583,553.2916,6.315885,6.284989
007438,062,11,36,342.22232,152.0,1,1,Mestizo,23.0,PEA Ocupada,1310.8334,1323.5,7.188035,7.178418
007438,062,11,51,276.75906,1245.0,1,0,Otros,37.0,PEA Ocupada,427.33334,427.33334,6.0575643,6.0575643
007438,062,11,54,315.58337,3540.0,1,1,Mestizo,37.0,PEA Ocupada,1517.3334,1812.3334,7.5023704,7.32471
007438,062,11,22,394.3384,1245.0,3,0,Mestizo,2.0,PEA Ocupada,412.91666,412.91666,6.023246,6.023246
007438,088,12,34,333.98895,2023.0,1,0,Blanco,20.0,PEA Ocupada,987.75,1156.3334,7.0530095,6.8954296
007438,088,22,32,342.22232,2832.0,1,1,Otros,15.0,PEA Ocupada,1574.0834,1810.0834,7.501128,7.3614283
007438,138,12,57,315.58337,1245.0,2,1,Mestizo,46.0,PEA Ocupada,644.0,644.0,6.4676986,6.4676986
007438,164,11,70,220.88167,1245.0,1,1,Otros,56.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007438,214,11,49,315.58337,2225.0,1,1,Otros,32.0,PEA Ocupada,1653.1666,1838.5833,7.516751,7.410448
007439,014,11,41,173.80199,1245.0,1,1,Mestizo,24.0,PEA Ocupada,1810.0834,1810.0834,7.501128,7.501128
007439,014,11,38,169.62056,1245.0,3,0,Mestizo,20.0,PEA Ocupada,271.25,271.25,5.6030407,5.6030407
007439,030,11,65,112.177574,1034.0,2,1,Mestizo,54.0,PEA Ocupada,507.91666,594.0833,6.3870196,6.2303176
007439,030,11,35,173.80199,3619.0,1,1,Mestizo,19.0,PEA Ocupada,1320.5,1622.0834,7.3914666,7.1857657
007439,047,11,36,173.80199,4017.0,1,1,Otros,21.0,PEA Ocupada,1579.5834,1914.3334,7.5571246,7.3649163
007439,047,11,32,169.62056,1245.0,1,0,Mestizo,15.0,PEA Ocupada,396.16666,396.16666,5.981835,5.981835
007439,064,11,53,140.55563,1245.0,1,0,Mestizo,36.0,PEA Ocupada,177.75,177.75,5.180378,5.180378
007439,064,11,28,169.62056,3102.0,4,0,Blanco,6.0,PEA Ocupada,1566.4166,1824.9166,7.5092897,7.356546
007439,097,11,34,173.80199,1245.0,2,1,Mestizo,23.0,PEA Ocupada,91.416664,91.416664,4.5154276,4.5154276
007439,146,11,89,112.177574,1245.0,0,1,Blanco,83.0,PEA Ocupada,490.58334,490.58334,6.1955953,6.1955953
007440,008,11,47,200.79166,1245.0,1,1,Otros,30.0,PEA Ocupada,250.41667,250.41667,5.523126,5.523126
007440,008,11,17,207.41072,1245.0,1,1,Otros,0.0,PEA Ocupada,150.25,150.25,5.0123005,5.0123005
007440,041,11,60,200.79166,1245.0,1,1,Mestizo,46.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007440,041,11,35,217.74083,3768.0,1,1,Mestizo,18.0,PEA Ocupada,1502.75,1816.75,7.5048046,7.315052
007440,058,11,34,212.50229,1245.0,1,0,Otros,19.0,PEA Ocupada,637.1667,637.1667,6.4570312,6.4570312
007440,091,11,42,217.74083,458.0,1,1,Mestizo,28.0,PEA Ocupada,910.8333,949.0,6.8554087,6.81436
007440,091,11,19,207.41072,1245.0,1,1,Otros,2.0,PEA Ocupada,825.5,825.5,6.715989,6.715989
007440,140,11,59,200.79166,1245.0,2,1,Otros,48.0,PEA Ocupada,875.5833,875.5833,6.7748904,6.7748904
007440,140,11,24,250.89996,1245.0,1,0,Otros,7.0,PEA Ocupada,1080.0,1080.0,6.9847164,6.9847164
007440,140,11,23,207.41072,1935.0,1,1,Otros,6.0,PEA Ocupada,1189.9166,1351.1666,7.2087235,7.0816383
007441,059,11,57,142.28436,1245.0,1,1,Mestizo,42.0,PEA Ocupada,970.6667,970.6667,6.877983,6.877983
007441,059,11,23,181.5343,1245.0,3,1,Mestizo,3.0,PEA Ocupada,1706.0834,1706.0834,7.4419556,7.4419556
007441,059,11,27,186.0771,1245.0,3,1,Mestizo,7.0,PEA Ocupada,1292.5,1292.5,7.164334,7.164334
007441,128,11,51,142.28436,1245.0,1,1,Mestizo,34.0,PEA Ocupada,2313.0535,2313.0535,7.7463236,7.7463236
007441,128,11,49,126.81161,1245.0,0,0,Mestizo,43.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007441,129,11,80,103.47897,1245.0,2,1,Otros,70.0,PEA Ocupada,419.02917,419.02917,6.0379405,6.0379405
007441,129,11,38,186.0771,1245.0,3,1,Mestizo,19.0,PEA Ocupada,954.50464,954.50464,6.8611927,6.8611927
007441,129,11,30,166.00436,1245.0,2,0,Otros,18.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007441,130,11,42,186.0771,1245.0,2,1,Otros,30.0,PEA Ocupada,1715.1713,1715.1713,7.447268,7.447268
007441,131,11,69,103.47897,1245.0,2,1,Otros,61.0,PEA Ocupada,749.25,749.25,6.619073,6.619073
007441,131,11,63,126.81161,1245.0,0,0,Mestizo,57.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007441,132,11,29,186.0771,1245.0,1,1,Mestizo,12.0,PEA Ocupada,423.98486,423.98486,6.049698,6.049698
007441,133,11,39,186.0771,1245.0,1,1,Mestizo,26.0,PEA Ocupada,606.0834,606.0834,6.4070177,6.4070177
007441,133,11,15,193.18869,1245.0,2,0,Mestizo,3.0,PEA Ocupada,687.5833,687.5833,6.533183,6.533183
007442,120,11,68,54.772125,1245.0,2,1,Mestizo,58.0,PEA Ocupada,1008.9167,1008.9167,6.9166327,6.9166327
007442,122,11,49,75.31208,1245.0,1,1,Mestizo,32.0,PEA Ocupada,788.75,788.75,6.6704493,6.6704493
007442,122,11,51,67.122246,1245.0,1,0,Mestizo,38.0,PEA Ocupada,615.5833,615.5833,6.42257,6.42257
007442,371,11,67,71.628075,1245.0,2,0,Mestizo,58.0,PEA Ocupada,124.541664,124.541664,4.8246403,4.8246403
007442,372,11,31,98.491875,1245.0,1,1,Otros,14.0,PEA Ocupada,1317.25,1317.25,7.1833014,7.1833014
007442,373,11,30,98.491875,1245.0,1,1,Otros,13.0,PEA Ocupada,1104.0,1104.0,7.0066953,7.0066953
007442,373,11,34,87.86724,1245.0,1,0,Mestizo,17.0,PEA Ocupada,143.71342,143.71342,4.967821,4.967821
007442,374,11,36,98.491875,1245.0,1,1,Mestizo,22.0,PEA Ocupada,493.75,493.75,6.202029,6.202029
007442,374,11,32,87.86724,1245.0,2,0,Mestizo,20.0,PEA Ocupada,507.34525,507.34525,6.229192,6.229192
007442,374,11,17,96.08734,1245.0,1,1,Mestizo,1.0,PEA Ocupada,1015.6667,1015.6667,6.9233007,6.9233007
007442,375,11,30,98.491875,1245.0,1,1,Otros,15.0,PEA Ocupada,390.25,390.25,5.9667873,5.9667873
007443,052,11,66,54.772125,1245.0,2,1,Otros,57.0,PEA Ocupada,1054.0,1054.0,6.9603477,6.9603477
007443,052,11,63,67.122246,1245.0,2,0,Mestizo,54.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007443,054,12,61,75.31208,1245.0,0,1,Mestizo,55.0,PEA Ocupada,1916.5,1916.5,7.5582557,7.5582557
007443,054,12,33,98.491875,1245.0,2,1,Mestizo,21.0,PEA Ocupada,934.4167,934.4167,6.8399224,6.8399224
007443,054,12,27,98.491875,1245.0,2,1,Mestizo,20.0,PEA Ocupada,1104.0,1104.0,7.0066953,7.0066953
007443,054,12,23,96.08734,1245.0,2,1,Mestizo,16.0,PEA Ocupada,934.4167,934.4167,6.8399224,6.8399224
007443,054,12,25,87.86724,1245.0,1,0,Blanco,12.0,PEA Ocupada,709.75,709.75,6.564913,6.564913
007443,054,12,31,98.491875,1245.0,1,1,Mestizo,18.0,PEA Ocupada,1210.0,1210.0,7.098376,7.098376
007443,054,22,31,98.491875,1245.0,2,1,Mestizo,19.0,PEA Ocupada,993.9037,993.9037,6.9016404,6.9016404
007443,055,11,61,75.31208,1245.0,2,1,Otros,55.0,PEA Ocupada,235.58333,235.58333,5.4620647,5.4620647
007443,056,11,39,98.491875,1245.0,1,1,Mestizo,26.0,PEA Ocupada,544.1061,544.1061,6.2991443,6.2991443
007443,056,11,34,87.86724,1245.0,2,0,Mestizo,25.0,PEA Ocupada,221.25,221.25,5.3992934,5.3992934
007443,163,11,63,75.31208,1245.0,2,1,Otros,54.0,PEA Ocupada,739.5833,739.5833,6.6060867,6.6060867
007443,163,11,38,87.86724,1245.0,2,0,Otros,28.0,PEA Ocupada,132.5,132.5,4.886583,4.886583
007443,165,11,36,98.491875,1245.0,2,1,Mestizo,24.0,PEA Ocupada,877.42126,877.42126,6.776987,6.776987
007443,165,11,17,102.25609,1245.0,2,0,Mestizo,5.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007443,165,11,16,102.25609,1245.0,1,0,Mestizo,1.0,PEA Ocupada,1524.1666,1524.1666,7.329203,7.329203
007443,166,11,62,75.31208,1245.0,2,1,Otros,56.0,PEA Ocupada,570.3571,570.3571,6.3462625,6.3462625
007443,166,11,22,96.08734,1245.0,2,1,Mestizo,10.0,PEA Ocupada,398.5,398.5,5.9877076,5.9877076
007443,167,11,40,98.491875,1245.0,2,1,Otros,30.0,PEA Ocupada,904.6231,904.6231,6.8075185,6.8075185
007444,037,11,57,142.28436,1245.0,2,1,Mestizo,46.0,PEA Ocupada,2280.9702,2280.9702,7.732356,7.732356
007444,037,11,52,126.81161,1245.0,2,0,Mestizo,46.0,PEA Ocupada,346.58334,346.58334,5.8481236,5.8481236
007444,037,11,28,166.00436,1245.0,2,0,Mestizo,16.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007444,037,11,21,181.5343,1245.0,1,1,Mestizo,4.0,PEA Ocupada,1049.6666,1049.6666,6.956228,6.956228
007444,038,11,46,126.81161,1245.0,2,0,Mestizo,36.0,PEA Ocupada,949.6667,949.6667,6.856111,6.856111
007444,038,11,25,166.00436,1245.0,1,0,Mestizo,10.0,PEA Ocupada,754.4762,754.4762,6.626024,6.626024
007444,038,11,26,186.0771,1245.0,1,1,Mestizo,11.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007444,039,11,48,142.28436,1245.0,1,1,Mestizo,31.0,PEA Ocupada,994.75,994.75,6.9024916,6.9024916
007444,039,11,43,166.00436,1245.0,2,0,Otros,35.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007444,040,11,52,126.81161,1245.0,2,0,Mestizo,43.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007444,040,11,23,193.18869,1245.0,2,0,Mestizo,11.0,PEA Ocupada,861.6667,861.6667,6.7588687,6.7588687
007444,040,11,20,181.5343,1245.0,1,1,Mestizo,3.0,PEA Ocupada,1757.8334,1757.8334,7.4718375,7.4718375
007444,118,11,67,103.47897,1245.0,2,1,Mestizo,59.0,PEA Ocupada,707.75,707.75,6.562091,6.562091
007444,119,11,29,186.0771,1245.0,1,1,Mestizo,12.0,PEA Ocupada,1011.9167,1011.9167,6.9196014,6.9196014
007444,120,11,71,135.32431,1245.0,2,0,Mestizo,63.0,PEA Ocupada,166.05556,166.05556,5.1123223,5.1123223
007444,120,11,83,103.47897,1245.0,2,1,Mestizo,75.0,PEA Ocupada,229.33333,229.33333,5.4351764,5.4351764
007444,121,11,44,186.0771,1245.0,1,1,Mestizo,30.0,PEA Ocupada,1010.75,1010.75,6.918448,6.918448
007444,121,11,39,166.00436,1245.0,2,0,Mestizo,27.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007444,121,11,18,193.18869,1245.0,1,0,Mestizo,1.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007444,121,11,23,181.5343,1245.0,1,1,Mestizo,6.0,PEA Ocupada,775.5,775.5,6.653508,6.653508
007445,095,11,66,99.398285,1245.0,2,1,Otros,55.0,PEA Ocupada,560.75,560.75,6.329275,6.329275
007445,095,11,28,159.45801,1245.0,1,0,Mestizo,11.0,PEA Ocupada,95.80894,95.80894,4.562356,4.562356
007445,095,11,30,178.73917,1245.0,1,1,Mestizo,13.0,PEA Ocupada,821.0834,821.0834,6.7106247,6.7106247
007445,096,11,55,136.67339,1245.0,1,1,Mestizo,38.0,PEA Ocupada,300.58334,300.58334,5.705725,5.705725
007445,096,11,46,121.81081,1245.0,2,0,Mestizo,36.0,PEA Ocupada,126.53472,126.53472,4.8405166,4.8405166
007445,096,11,18,185.57031,1245.0,1,0,Mestizo,1.0,PEA Ocupada,713.1667,713.1667,6.569715,6.569715
007445,096,11,24,185.57031,1245.0,1,0,Mestizo,7.0,PEA Ocupada,473.0,473.0,6.1590953,6.1590953
007445,097,11,56,121.81081,1245.0,2,0,Otros,46.0,PEA Ocupada,126.53472,126.53472,4.8405166,4.8405166
007445,097,11,22,174.37552,1245.0,1,1,Mestizo,5.0,PEA Ocupada,390.41666,390.41666,5.9672146,5.9672146
007445,097,11,23,174.37552,1245.0,1,1,Mestizo,6.0,PEA Ocupada,910.9167,910.9167,6.814451,6.814451
007445,097,11,25,159.45801,1245.0,1,0,Mestizo,8.0,PEA Ocupada,130.16667,130.16667,4.868816,4.868816
